id_venta,id_producto,id_sucursal,cantidad,fecha_venta,costo_unitario,precio_lista,id_promocion,descuento_promo,id_lealtad,descuento_lealtad,precio_venta,
171096,LL-020,WDF,1,25/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171098,LS-040,WDF,1,25/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171100,LL-020,WDF,1,25/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171102,AL-010,WDF,1,25/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171104,WX-010,MHT,1,25/02/2021," $3,102.80 "," $26,841.70 ",,0%,,0%," $26,841.70 ",
171106,LS-040,MHT,1,25/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171108,AL-030,TLA,1,25/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171110,AL-030,QUE,1,25/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171112,AL-020,QUE,1,25/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171114,WL-020,PFA,1,25/02/2021," $3,570.00 "," $21,006.84 ",,0%,,0%," $21,006.84 ",
171116,AL-030,PER,1,25/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171118,LL-020,QUE,1,25/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171120,AL-010,MHT,1,25/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171122,LS-040,TLA,1,25/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171124,AL-030,PFA,1,25/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171126,LS-040,QUE,1,25/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171128,LL-020,MHT,1,25/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171130,AL-020,GLL,1,25/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171132,AX-040,QUE,2,25/02/2021, $382.50 ," $17,783.96 ",,0%,,0%," $35,567.92 ",
171134,LS-030,MHT,1,25/02/2021, $220.40 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
171136,AL-030,TEZ,1,25/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171138,LL-020,GLL,1,25/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171140,AL-030,PER,1,26/02/2021, $40.05 , $607.29 ,,0%,155869,0%, $607.29 ,
171142,LL-020,WDF,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,410513,0%," $4,399.85 ",
171144,AL-010,MHT,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,363677,0%," $1,499.97 ",
171146,AX-040,PFA,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,322468,0%," $17,783.96 ",
171148,AL-030,QUE,2,26/02/2021, $40.05 , $607.29 ,,0%,651416,0%," $1,214.58 ",
171150,WS-040,WDF,1,26/02/2021, $467.50 ," $4,794.89 ",,0%,543785,0%," $4,794.89 ",
171152,AL-020,MHT,1,26/02/2021, $66.40 ," $1,254.89 ",,0%,468330,0%," $1,254.89 ",
171154,AL-010,QUE,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,597079,0%," $1,499.97 ",
171156,WX-010,SCT,1,26/02/2021," $3,102.80 "," $26,841.70 ",,0%,694237,0%," $26,841.70 ",
171158,LS-040,WDF,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,296919,0%," $1,910.70 ",
171160,AL-030,PER,1,26/02/2021, $40.05 , $607.29 ,,0%,629135,0%, $607.29 ,
171162,WX-010,GLL,1,26/02/2021," $3,102.80 "," $26,841.70 ",,0%,334582,0%," $26,841.70 ",
171164,AL-030,MHT,1,26/02/2021, $40.05 , $607.29 ,,0%,487620,0%, $607.29 ,
171166,WX-010,PER,1,26/02/2021," $3,102.80 "," $26,841.70 ",,0%,582194,0%," $26,841.70 ",
171168,AL-030,MHT,1,26/02/2021, $40.05 , $607.29 ,,0%,516847,0%, $607.29 ,
171170,AL-030,MHT,1,26/02/2021, $40.05 , $607.29 ,,0%,342986,0%, $607.29 ,
171172,LS-040,WDF,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,259550,0%," $1,910.70 ",
171174,AX-040,MHT,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,733846,0%," $17,783.96 ",
171176,AL-030,TLA,1,26/02/2021, $40.05 , $607.29 ,,0%,495111,0%, $607.29 ,
171178,AL-030,WDF,1,26/02/2021, $40.05 , $607.29 ,,0%,237647,0%, $607.29 ,
171180,AL-010,PFA,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,368046,0%," $1,499.97 ",
171182,AX-040,PER,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,681008,0%," $17,783.96 ",
171184,LL-020,QUE,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,224938,0%," $4,399.85 ",
171186,AX-040,PER,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,385191,0%," $17,783.96 ",
171188,LS-040,SCT,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,625611,0%," $1,910.70 ",
171190,AL-030,WDF,1,26/02/2021, $40.05 , $607.29 ,,0%,570075,0%, $607.29 ,
171192,AL-010,MHT,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,430753,0%," $1,499.97 ",
171194,AX-040,PFA,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,357759,0%," $17,783.96 ",
171196,AL-020,MHT,1,26/02/2021, $66.40 ," $1,254.89 ",,0%,652566,0%," $1,254.89 ",
171198,AL-030,WDF,1,26/02/2021, $40.05 , $607.29 ,,0%,720081,0%, $607.29 ,
171200,AL-010,TEZ,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,237924,0%," $1,499.97 ",
171202,AL-030,MHT,1,26/02/2021, $40.05 , $607.29 ,,0%,223036,0%, $607.29 ,
171204,LL-020,GLL,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,228616,0%," $4,399.85 ",
171206,WX-010,SCT,1,26/02/2021," $3,102.80 "," $26,841.70 ",,0%,334333,0%," $26,841.70 ",
171208,LL-020,MHT,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,666082,0%," $4,399.85 ",
171210,LL-010,MAG,1,26/02/2021, $208.25 ," $3,924.50 ",,0%,403662,0%," $3,924.50 ",
171212,LS-040,MHT,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,422229,0%," $1,910.70 ",
171214,AL-030,MHT,1,26/02/2021, $40.05 , $607.29 ,,0%,168524,0%, $607.29 ,
171216,AL-010,PER,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,643637,0%," $1,499.97 ",
171218,LS-040,SCT,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,304776,0%," $1,910.70 ",
171220,LL-020,QUE,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,669387,0%," $4,399.85 ",
171222,LS-030,WDF,1,26/02/2021, $220.40 ," $1,589.76 ",,0%,755882,0%," $1,589.76 ",
171224,LS-030,WDF,1,26/02/2021, $220.40 ," $1,589.76 ",,0%,580200,0%," $1,589.76 ",
171226,LS-040,QUE,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,372515,0%," $1,910.70 ",
171228,AL-010,SCT,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,141326,0%," $1,499.97 ",
171230,AX-040,GLL,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,508665,0%," $17,783.96 ",
171232,AL-030,PAM,1,26/02/2021, $40.05 , $607.29 ,,0%,263483,0%, $607.29 ,
171234,WS-030,QUE,1,26/02/2021, $552.50 ," $5,933.54 ",,0%,666983,0%," $5,933.54 ",
171236,AL-030,PER,1,26/02/2021, $40.05 , $607.29 ,,0%,159976,0%, $607.29 ,
171238,AL-030,MAG,1,26/02/2021, $40.05 , $607.29 ,,0%,738236,0%, $607.29 ,
171240,WS-030,TEZ,1,26/02/2021, $552.50 ," $5,933.54 ",,0%,308262,0%," $5,933.54 ",
171242,WS-040,TEZ,1,26/02/2021, $467.50 ," $4,794.89 ",,0%,365168,0%," $4,794.89 ",
171244,AL-020,PER,1,26/02/2021, $66.40 ," $1,254.89 ",,0%,323345,0%," $1,254.89 ",
171246,AL-010,QUE,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,201479,0%," $1,499.97 ",
171248,WS-030,MHT,1,26/02/2021, $552.50 ," $5,933.54 ",,0%,111358,0%," $5,933.54 ",
171250,AL-010,QUE,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,274602,0%," $1,499.97 ",
171252,AL-030,SCT,1,26/02/2021, $40.05 , $607.29 ,,0%,371776,0%, $607.29 ,
171254,WX-010,GLL,1,26/02/2021," $3,102.80 "," $26,841.70 ",,0%,,0%," $26,841.70 ",
171256,LL-020,PER,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171258,AL-010,WDF,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171260,WS-040,GLL,3,26/02/2021, $467.50 ," $4,794.89 ",,0%,,0%," $14,384.68 ",
171262,WL-020,PFA,1,26/02/2021," $3,570.00 "," $21,006.84 ",,0%,,0%," $21,006.84 ",
171264,AL-030,PER,1,26/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171266,AL-010,WDF,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171268,AL-020,PAM,1,26/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171270,LL-010,PAM,1,26/02/2021, $208.25 ," $3,924.50 ",,0%,,0%," $3,924.50 ",
171272,AL-010,GLL,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171274,LS-030,QUE,2,26/02/2021, $220.40 ," $1,589.76 ",,0%,,0%," $3,179.52 ",
171276,AL-030,PFA,1,26/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171278,WS-030,PFA,1,26/02/2021, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
171280,LS-040,WDF,1,26/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171282,WL-020,TLA,1,26/02/2021," $3,570.00 "," $21,006.84 ",,0%,,0%," $21,006.84 ",
171284,LL-020,SCT,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171286,WX-010,PFA,1,26/02/2021," $3,102.80 "," $26,841.70 ",,0%,,0%," $26,841.70 ",
171288,AL-030,PER,1,26/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171290,AX-040,MHT,1,26/02/2021, $382.50 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
171292,AX-040,QUE,2,26/02/2021, $382.50 ," $17,783.96 ",,0%,,0%," $35,567.92 ",
171294,AL-030,PFA,1,26/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171296,AL-010,QUE,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171298,AL-030,GLL,1,26/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171300,AL-030,MHT,1,26/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171302,LL-020,SCT,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171304,WS-030,PER,1,26/02/2021, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
171306,AL-010,MAG,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171308,LL-020,WDF,1,26/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171310,AL-010,MHT,1,26/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171312,LL-020,MHT,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,304749,0%," $4,399.85 ",
171314,WX-010,MHT,1,27/02/2021," $3,102.80 "," $26,841.70 ",,0%,792084,0%," $26,841.70 ",
171316,AL-010,WDF,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,679498,0%," $1,499.97 ",
171318,LL-020,PFA,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,752753,0%," $4,399.85 ",
171320,AL-010,MHT,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,313330,0%," $1,499.97 ",
171322,AL-030,QUE,2,27/02/2021, $40.05 , $607.29 ,,0%,791672,0%," $1,214.58 ",
171324,AL-030,PFA,1,27/02/2021, $40.05 , $607.29 ,,0%,748470,0%, $607.29 ,
171326,WL-020,WDF,1,27/02/2021," $3,570.00 "," $21,006.84 ",,0%,798204,0%," $21,006.84 ",
171328,LS-030,MAG,1,27/02/2021, $220.40 ," $1,589.76 ",,0%,313330,0%," $1,589.76 ",
171330,LL-020,TEZ,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,338962,0%," $4,399.85 ",
171332,AL-020,SCT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,334333,0%," $1,254.89 ",
171334,AL-010,MHT,3,27/02/2021, $233.75 ," $1,499.97 ",,0%,359939,0%," $4,499.91 ",
171336,AL-020,TEZ,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,328889,0%," $1,254.89 ",
171338,LS-040,GAL,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,793923,0%," $1,910.70 ",
171340,AL-010,PFA,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,760744,0%," $1,499.97 ",
171342,AL-010,QUE,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,392512,0%," $1,499.97 ",
171344,AL-010,WDF,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,101854,0%," $1,499.97 ",
171346,AX-040,MHT,1,27/02/2021, $382.50 ," $17,783.96 ",,0%,573047,0%," $17,783.96 ",
171348,AL-010,TLA,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,580718,0%," $1,499.97 ",
171350,AL-030,PER,1,27/02/2021, $40.05 , $607.29 ,,0%,257932,0%, $607.29 ,
171352,AL-010,WDF,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,537731,0%," $1,499.97 ",
171354,AL-030,GAL,1,27/02/2021, $40.05 , $607.29 ,,0%,177762,0%, $607.29 ,
171356,WX-010,QUE,1,27/02/2021," $3,102.80 "," $26,841.70 ",,0%,534223,0%," $26,841.70 ",
171358,AL-020,GLL,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,285202,0%," $1,254.89 ",
171360,AL-020,WDF,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,256242,0%," $1,254.89 ",
171362,AX-040,WDF,1,27/02/2021, $382.50 ," $17,783.96 ",,0%,507865,0%," $17,783.96 ",
171364,AL-020,WDF,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,181170,0%," $1,254.89 ",
171366,AL-020,MHT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,500435,0%," $1,254.89 ",
171368,LL-010,SCT,1,27/02/2021, $208.25 ," $3,924.50 ",,0%,164359,0%," $3,924.50 ",
171370,AL-030,MHT,1,27/02/2021, $40.05 , $607.29 ,,0%,615863,0%, $607.29 ,
171372,AL-010,MHT,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,314213,0%," $1,499.97 ",
171374,WX-010,WDF,1,27/02/2021," $3,102.80 "," $26,841.70 ",,0%,748440,0%," $26,841.70 ",
171376,LL-020,WDF,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,488343,0%," $4,399.85 ",
171378,AL-020,SCT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,493515,0%," $1,254.89 ",
171380,LL-020,PER,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,325107,0%," $4,399.85 ",
171382,LL-020,MHT,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,537164,0%," $4,399.85 ",
171384,AL-020,QUE,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,336945,0%," $1,254.89 ",
171386,AL-010,PER,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,685376,0%," $1,499.97 ",
171388,LS-040,MHT,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,700587,0%," $1,910.70 ",
171390,WL-020,PAM,1,27/02/2021," $3,570.00 "," $21,006.84 ",,0%,522598,0%," $21,006.84 ",
171392,LS-040,SCT,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,170797,0%," $1,910.70 ",
171394,AL-030,GLL,1,27/02/2021, $40.05 , $607.29 ,,0%,382121,0%, $607.29 ,
171396,AL-030,PER,1,27/02/2021, $40.05 , $607.29 ,,0%,281945,0%, $607.29 ,
171398,AL-030,WDF,1,27/02/2021, $40.05 , $607.29 ,,0%,595981,0%, $607.29 ,
171400,LL-020,MAG,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,786752,0%," $4,399.85 ",
171402,AL-010,PAM,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,796846,0%," $1,499.97 ",
171404,AL-010,WDF,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,592780,0%," $1,499.97 ",
171406,WX-010,GLL,1,27/02/2021," $3,102.80 "," $26,841.70 ",,0%,115299,0%," $26,841.70 ",
171408,AL-030,WDF,1,27/02/2021, $40.05 , $607.29 ,,0%,532159,0%, $607.29 ,
171410,WS-030,SCT,1,27/02/2021, $552.50 ," $5,933.54 ",,0%,518133,0%," $5,933.54 ",
171412,WS-030,QUE,1,27/02/2021, $552.50 ," $5,933.54 ",,0%,351008,0%," $5,933.54 ",
171414,AX-040,MHT,1,27/02/2021, $382.50 ," $17,783.96 ",,0%,590703,0%," $17,783.96 ",
171416,AL-020,MHT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,305208,0%," $1,254.89 ",
171418,LS-040,MAG,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,184947,0%," $1,910.70 ",
171420,AL-010,MHT,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,575831,0%," $1,499.97 ",
171422,LL-020,GAL,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,571519,0%," $4,399.85 ",
171424,AL-030,SCT,1,27/02/2021, $40.05 , $607.29 ,,0%,682476,0%, $607.29 ,
171426,AL-010,SCT,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,571881,0%," $1,499.97 ",
171428,AX-040,WDF,1,27/02/2021, $382.50 ," $17,783.96 ",,0%,277370,0%," $17,783.96 ",
171430,AL-030,QUE,1,27/02/2021, $40.05 , $607.29 ,,0%,464877,0%, $607.29 ,
171432,AL-010,WDF,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,691113,0%," $1,499.97 ",
171434,AL-010,PER,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,297267,0%," $1,499.97 ",
171436,WX-010,MHT,1,27/02/2021," $3,102.80 "," $26,841.70 ",,0%,303987,0%," $26,841.70 ",
171438,LL-020,WDF,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,503410,0%," $4,399.85 ",
171440,AL-010,TEZ,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,621091,0%," $1,499.97 ",
171442,AL-020,QUE,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,555285,0%," $1,254.89 ",
171444,AL-020,SCT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,598130,0%," $1,254.89 ",
171446,AL-030,PFA,1,27/02/2021, $40.05 , $607.29 ,,0%,351277,0%, $607.29 ,
171448,AL-010,GLL,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,149578,0%," $1,499.97 ",
171450,AX-040,QUE,1,27/02/2021, $382.50 ," $17,783.96 ",,0%,400554,0%," $17,783.96 ",
171452,AL-020,PER,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,616467,0%," $1,254.89 ",
171454,AL-030,QUE,1,27/02/2021, $40.05 , $607.29 ,,0%,214238,0%, $607.29 ,
171456,AL-030,SCT,1,27/02/2021, $40.05 , $607.29 ,,0%,303657,0%, $607.29 ,
171458,WS-030,WDF,1,27/02/2021, $552.50 ," $5,933.54 ",,0%,667680,0%," $5,933.54 ",
171460,WS-040,WDF,3,27/02/2021, $467.50 ," $4,794.89 ",,0%,113976,0%," $14,384.68 ",
171462,AL-020,SCT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,180158,0%," $1,254.89 ",
171464,LS-030,PER,1,27/02/2021, $220.40 ," $1,589.76 ",,0%,315652,0%," $1,589.76 ",
171466,LS-040,PER,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,132975,0%," $1,910.70 ",
171468,AL-030,MHT,1,27/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171470,LS-040,MHT,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171472,AL-030,GLL,1,27/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171474,LS-040,PFA,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171476,AL-030,WDF,3,27/02/2021, $40.05 , $607.29 ,,0%,,0%," $1,821.87 ",
171478,AL-030,WDF,1,27/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171480,LS-030,MHT,1,27/02/2021, $220.40 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
171482,LL-020,SCT,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171484,AL-010,WDF,3,27/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $4,499.91 ",
171486,AX-040,MAG,1,27/02/2021, $382.50 ," $17,783.96 ",,0%,,0%," $17,783.96 ",
171488,AL-010,QUE,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171490,LL-020,SCT,3,27/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $13,199.55 ",
171492,AL-020,MHT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171494,AL-030,MAG,1,27/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171496,AL-010,SCT,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171498,LS-040,TLA,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171500,WS-040,TLA,1,27/02/2021, $467.50 ," $4,794.89 ",,0%,,0%," $4,794.89 ",
171502,AL-010,PER,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171504,LL-020,WDF,1,27/02/2021, $324.70 ," $4,399.85 ",,0%,,0%," $4,399.85 ",
171506,AL-020,QUE,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171508,LS-040,WDF,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171510,AL-030,TEZ,1,27/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171512,AL-020,MHT,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171514,AL-020,GLL,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171516,LS-040,SCT,1,27/02/2021, $301.55 ," $1,910.70 ",,0%,,0%," $1,910.70 ",
171518,LS-030,SCT,1,27/02/2021, $220.40 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
171520,AL-020,PAM,1,27/02/2021, $66.40 ," $1,254.89 ",,0%,,0%," $1,254.89 ",
171522,AL-010,MHT,1,27/02/2021, $233.75 ," $1,499.97 ",,0%,,0%," $1,499.97 ",
171524,AL-030,MHT,1,27/02/2021, $40.05 , $607.29 ,,0%,,0%, $607.29 ,
171526,LS-040,MHT,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,191318,0%," $1,910.70 ",
171528,AL-020,TEZ,1,28/02/2021, $66.40 ," $1,254.89 ",,0%,467751,0%," $1,254.89 ",
171530,LL-010,WDF,1,28/02/2021, $208.25 ," $3,924.50 ",,0%,710651,0%," $3,924.50 ",
171532,WS-040,WDF,1,28/02/2021, $467.50 ," $4,794.89 ",,0%,760960,0%," $4,794.89 ",
171534,AL-030,PER,1,28/02/2021, $40.05 , $607.29 ,,0%,517879,0%, $607.29 ,
171536,LL-020,PAM,1,28/02/2021, $324.70 ," $4,399.85 ",,0%,709715,0%," $4,399.85 ",
171538,LS-040,GLL,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,767463,0%," $1,910.70 ",
171540,AL-010,WDF,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,275996,0%," $1,499.97 ",
171542,LS-040,PER,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,729610,0%," $1,910.70 ",
171544,AX-040,MHT,3,28/02/2021, $382.50 ," $17,783.96 ",,0%,127462,0%," $53,351.88 ",
171546,AL-010,TEZ,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,409886,0%," $1,499.97 ",
171548,AL-010,MHT,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,452642,0%," $1,499.97 ",
171550,AL-010,WDF,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,449990,0%," $1,499.97 ",
171552,LS-040,PAM,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,330946,0%," $1,910.70 ",
171554,AL-010,MHT,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,174667,0%," $1,499.97 ",
171556,WL-020,WDF,1,28/02/2021," $3,570.00 "," $21,006.84 ",,0%,161015,0%," $21,006.84 ",
171558,AL-030,MHT,1,28/02/2021, $40.05 , $607.29 ,,0%,124399,0%, $607.29 ,
171560,AL-010,PFA,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,586165,0%," $1,499.97 ",
171562,AL-010,QUE,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,435984,0%," $1,499.97 ",
171564,AL-010,TEZ,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,768110,0%," $1,499.97 ",
171566,LS-030,WDF,1,28/02/2021, $220.40 ," $1,589.76 ",,0%,368151,0%," $1,589.76 ",
171568,AL-030,MHT,1,28/02/2021, $40.05 , $607.29 ,,0%,553054,0%, $607.29 ,
171570,LS-040,SCT,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,398633,0%," $1,910.70 ",
171572,AX-040,PFA,1,28/02/2021, $382.50 ," $17,783.96 ",,0%,405029,0%," $17,783.96 ",
171574,LL-010,SCT,1,28/02/2021, $208.25 ," $3,924.50 ",,0%,366707,0%," $3,924.50 ",
171576,AX-040,WDF,1,28/02/2021, $382.50 ," $17,783.96 ",,0%,731145,0%," $17,783.96 ",
171578,LS-040,WDF,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,741821,0%," $1,910.70 ",
171580,AL-030,QUE,1,28/02/2021, $40.05 , $607.29 ,,0%,459068,0%, $607.29 ,
171582,AL-030,TLA,1,28/02/2021, $40.05 , $607.29 ,,0%,204988,0%, $607.29 ,
171584,LS-040,MHT,1,28/02/2021, $301.55 ," $1,910.70 ",,0%,580255,0%," $1,910.70 ",
171586,LS-030,TLA,1,28/02/2021, $220.40 ," $1,589.76 ",,0%,600799,0%," $1,589.76 ",
171588,AL-010,SCT,1,28/02/2021, $233.75 ," $1,499.97 ",,0%,509199,0%," $1,499.97 ",
171590,AL-030,SCT,1,28/02/2021, $40.05 , $607.29 ,,0%,306564,0%, $607.29 ,
171592,LL-020,MHT,1,28/02/2021, $324.70 ," $4,399.85 ",,0%,753613,0%," $4,399.85 ",
171594,AL-020,MHT,1,28/02/2021, $66.40 ," $1,254.89 ",,0%,612991,0%," $1,254.89 ",
171596,LL-020,PFA,1,28/02/2021, $324.70 ," $4,399.85 ",,0%,234552,0%," $4,399.85 ",
